height,slope_avg,river_distance_avg,drainscore_avg,permeable,distance_avg,length_sew,numpoints,dept_avg
120.0,1.5,656.0,4.0,1,239.0,48.66666666666666,0.0,0.0
867.0,4.5,2222.0,4.0,1,3404.0,0.0,0.0,0.0
521.75,4.0,390.0,4.0,1,256.0,0.0,0.0,0.0
818.5,14.0,1773.0,4.0,1,2115.0,0.0,0.0,0.0
594.75,1.5,778.0,4.5,0,1831.0,0.0,0.0,0.0
592.5,4.5,111.0,4.0,1,1111.0,0.0,0.0,0.0
245.0,4.0,389.0,4.0,1,233.0,0.0,0.0,0.0
253.0,2.5,423.0,4.0,1,1137.0,0.0,0.0,0.0
135.5,2.0,229.0,4.0,1,101.0,0.0,0.0,0.0
56.333333333333336,4.0,859.0,4.0,1,213.0,30.928571428571427,11.0,0.0
147.33333333333334,2.5,237.0,4.0,1,110.0,36.45454545454545,8.0,0.0
1029.0,20.0,313.0,5.0,1,905.0,0.0,0.0,0.0
54.333333333333336,2.0,455.0,4.0,0,140.0,31.0,8.0,0.0
301.6666666666667,5.5,348.0,2.0,1,66.0,0.0,0.0,0.0
715.0,8.0,624.0,4.0,0,551.0,0.0,0.0,0.0
1356.8333333333333,12.0,825.0,4.5,1,183.0,0.0,0.0,0.0
449.5,6.0,108.0,3.0,1,430.0,0.0,0.0,0.0
406.8333333333333,3.5,102.0,4.0,1,446.0,0.0,0.0,0.0
689.25,16.166666666666668,348.0,4.0,1,641.0,0.0,0.0,0.0
875.25,13.0,351.0,5.0,1,3071.0,0.0,0.0,0.0
324.25,5.666666666666667,686.0,4.0,1,639.0,0.0,0.0,0.0
849.0,5.5,1884.0,4.0,0,2602.0,0.0,0.0,0.0
808.5,11.666666666666666,221.0,4.5,1,2384.0,0.0,0.0,0.0
1003.0,11.666666666666666,1839.0,4.0,1,3537.0,0.0,0.0,0.0
214.66666666666663,5.5,497.0,4.0,1,311.0,0.0,0.0,0.0
206.25,4.0,1333.0,4.0,1,486.0,0.0,0.0,0.0
222.25,5.5,680.0,4.0,0,1156.0,0.0,0.0,0.0
625.2857142857143,8.4,802.0,4.0,1,1229.0,0.0,0.0,0.0
547.0,4.5,855.0,4.0,1,790.0,0.0,0.0,0.0
775.0,10.0,1594.0,4.0,1,2219.0,0.0,0.0,0.0
776.0,10.0,1228.0,4.5,0,1541.0,0.0,0.0,0.0
118.25,1.5,606.0,4.0,1,337.0,0.0,0.0,0.0
65.25,1.0,187.0,4.5,0,967.0,18.875,3.0,0.0
122.0,5.0,221.0,2.0,0,68.0,0.0,0.0,0.0
341.5,4.0,193.0,4.0,1,305.0,2.0,0.0,0.0
1232.75,27.25,849.0,4.0,1,588.0,0.0,0.0,0.0
126.5,1.5,378.0,3.5,1,195.0,43.25,5.0,0.0
49.0,2.0,1171.0,4.0,1,495.0,29.310344827586206,21.0,0.0
935.0,11.8,1808.0,4.0,1,442.0,0.0,0.0,0.0
61.5,1.0,500.0,4.0,1,263.0,23.07692307692308,7.0,0.0
283.5,4.0,936.0,4.0,1,107.0,0.0,0.0,0.0
159.0,3.0,647.0,4.0,1,359.0,27.0,3.0,0.0
1405.5,15.0,492.0,4.0,0,1072.0,0.0,0.0,0.0
97.66666666666669,3.5,332.0,4.0,1,268.0,0.0,0.0,0.0
484.25,19.0,255.0,4.0,0,437.0,0.0,0.0,0.0
579.0,12.0,434.0,4.5,0,1002.0,0.0,0.0,0.0
655.8333333333334,13.666666666666666,982.0,4.5,1,1563.0,0.0,0.0,0.0
96.0,2.0,609.0,4.0,1,285.0,24.724137931034484,20.0,0.0
216.0,3.5,628.0,2.0,0,22.0,0.0,0.0,0.0
948.0,10.8,2071.0,4.5,1,112.0,0.0,0.0,0.0
46.25,2.333333333333333,509.0,4.0,1,1039.0,0.0,0.0,0.0
214.75,2.5,84.0,4.0,0,101.0,0.0,0.0,0.0
33.0,1.5,85.0,4.0,1,497.0,52.0,0.0,0.0
522.0,3.5,2.0,3.0,1,421.0,0.0,0.0,0.0
598.75,9.75,569.0,4.5,0,1170.0,0.0,0.0,0.0
1106.1666666666667,6.0,912.0,4.0,1,2778.0,0.0,0.0,0.0
539.6666666666666,3.5,579.0,4.0,0,534.0,0.0,0.0,0.0
816.5,10.0,902.0,4.5,1,846.0,0.0,0.0,0.0
96.25,2.0,326.0,4.0,1,367.0,48.2,3.0,0.0
1203.0,27.5,595.0,4.0,1,295.0,0.0,0.0,0.0
1076.1666666666667,25.666666666666668,2464.0,4.0,1,807.0,0.0,0.0,0.0
557.0,5.0,91.0,4.0,1,169.0,0.0,0.0,0.0
449.25,5.5,433.0,4.0,1,28.0,0.0,0.0,0.0
38.5,1.5,229.0,4.0,1,75.0,0.0,0.0,0.0
666.75,5.5,805.0,4.0,0,1890.0,0.0,0.0,0.0
89.5,1.0,883.0,4.0,0,483.0,22.40740740740741,16.0,0.0
55.5,2.333333333333333,8.0,4.0,0,302.0,0.0,0.0,0.0
101.5,0.5,482.0,4.0,1,922.0,21.058823529411764,10.0,0.0
694.5,10.6,1061.0,4.5,1,1850.0,0.0,0.0,0.0
1283.0,19.5,1356.0,4.0,1,147.0,0.0,0.0,0.0
348.8,4.5,300.0,2.0,0,21.0,0.0,0.0,0.0
103.0,13.0,75.0,4.0,1,943.0,0.0,0.0,0.0
219.75,4.666666666666667,983.0,4.0,1,788.0,0.0,0.0,0.0
26.0,0.0,1037.0,4.0,1,1045.0,0.0,0.0,0.0
81.0,2.333333333333333,1184.0,4.0,1,179.0,0.0,0.0,0.0
73.25,1.5,28.0,4.0,1,164.0,0.0,0.0,0.0
1474.25,19.0,778.0,5.0,0,117.0,0.0,0.0,0.0
698.75,10.0,1201.0,2.0,0,1441.0,0.0,0.0,0.0
393.25,5.0,721.0,4.0,1,188.0,0.0,0.0,0.0
357.6666666666667,3.5,128.0,4.0,0,454.0,0.0,0.0,0.0
1251.0,20.0,834.0,4.5,0,1866.0,0.0,0.0,0.0
230.0,1.5,60.0,4.0,1,229.0,0.0,0.0,0.0
23.0,1.0,370.0,4.0,1,416.0,50.0,3.0,0.0
1128.75,7.0,1379.0,4.0,1,3253.0,0.0,0.0,0.0
222.8333333333333,2.5,120.0,2.0,0,31.0,0.0,0.0,0.0
575.8333333333334,8.333333333333334,503.0,4.0,1,550.0,0.0,0.0,0.0
97.66666666666669,1.5,350.0,4.0,1,570.0,0.0,0.0,0.0
563.5,7.0,485.0,2.0,1,545.0,0.0,0.0,0.0
1415.75,13.25,657.0,4.5,1,258.0,0.0,0.0,0.0
424.75,5.333333333333333,0.0,4.0,0,420.0,0.0,0.0,0.0
318.75,6.0,947.0,4.0,1,701.0,0.0,0.0,0.0
585.0,11.5,349.0,5.0,0,1437.0,0.0,0.0,0.0
28.0,0.5,611.0,4.0,1,760.0,0.0,0.0,0.0
165.4,11.25,410.0,4.0,1,187.0,0.0,0.0,0.0
460.6666666666667,7.333333333333333,242.0,4.0,1,169.0,0.0,0.0,0.0
730.0,6.0,1030.0,4.0,1,2064.0,0.0,0.0,0.0
60.5,13.5,0.0,4.5,1,511.0,0.0,0.0,0.0
299.25,6.666666666666667,898.0,4.0,1,144.0,0.0,0.0,0.0
1248.25,8.0,1052.0,4.0,0,1024.0,0.0,0.0,0.0
135.75,1.5,437.0,4.0,1,148.0,0.0,0.0,0.0
978.75,10.0,998.0,4.0,1,2125.0,0.0,0.0,0.0
84.0,1.5,286.0,2.0,0,19.0,25.7,7.0,0.0
405.25,3.0,205.0,4.0,1,144.0,0.0,0.0,0.0
165.5,4.0,277.0,4.0,1,547.0,49.0,0.0,0.0
654.75,5.0,558.0,4.0,1,794.0,0.0,0.0,0.0
143.0,4.333333333333333,836.0,4.0,1,340.0,0.0,0.0,0.0
402.0,5.75,0.0,4.0,0,419.0,0.0,0.0,0.0
843.3333333333334,11.25,387.0,4.5,1,2945.0,0.0,0.0,0.0
365.75,3.5,433.0,2.6666666666666665,0,59.0,0.0,0.0,0.0
413.3333333333333,5.5,406.0,2.0,0,69.0,0.0,0.0,0.0
1165.1666666666667,7.5,473.0,4.0,1,2389.0,0.0,0.0,0.0
384.0,5.2,389.0,4.0,1,136.0,0.0,0.0,0.0
55.5,2.5,260.0,4.0,1,144.0,0.0,0.0,0.0
479.75,6.0,531.0,4.0,1,96.0,0.0,0.0,0.0
116.33333333333331,2.5,348.0,4.0,1,165.0,52.5,1.0,0.0
419.5,4.0,429.0,3.5,1,328.0,0.0,0.0,0.0
556.5,6.5,53.0,4.0,1,599.0,0.0,0.0,0.0
83.25,1.5,217.0,4.0,1,402.0,18.727272727272727,6.0,0.0
347.4,3.0,140.0,2.0,1,88.0,0.0,0.0,0.0
78.0,0.5,520.0,4.0,1,643.0,0.0,0.0,0.0
5.5,1.0,152.0,4.0,1,160.0,29.166666666666668,8.0,0.0
1311.75,9.666666666666666,976.0,4.0,1,392.0,0.0,0.0,0.0
640.75,13.5,279.0,4.5,0,1053.0,0.0,0.0,0.0
588.3333333333334,3.5,0.0,2.0,1,1027.0,0.0,0.0,0.0
184.5,3.5,532.0,4.0,1,376.0,0.0,0.0,0.0
1108.25,24.166666666666668,1746.0,2.5,0,583.0,0.0,0.0,0.0
427.6666666666667,3.5,374.0,4.0,1,382.0,0.0,0.0,0.0
454.25,4.5,242.0,2.0,1,393.0,0.0,0.0,0.0
256.75,3.0,233.0,4.0,1,173.0,0.0,0.0,0.0
588.5,5.333333333333333,307.0,2.0,1,1023.0,0.0,0.0,0.0
22.0,2.5,804.0,4.5,0,601.0,15.181818181818182,6.0,0.0
783.75,14.0,642.0,4.0,1,2131.0,0.0,0.0,0.0
1570.6666666666667,18.75,788.0,4.5,1,233.0,0.0,0.0,0.0
129.0,2.5,626.0,4.0,0,74.0,27.0,13.0,0.0
187.75,12.5,28.0,4.0,0,676.0,0.0,0.0,0.0
76.25,2.5,481.0,4.0,1,752.0,33.333333333333336,2.0,0.0
549.1666666666666,4.5,0.0,4.0,1,407.0,0.0,0.0,0.0
141.5,2.0,55.0,3.5,0,445.0,27.0,1.0,0.0
796.1666666666666,23.6,601.0,5.0,1,736.0,0.0,0.0,0.0
475.75,7.666666666666667,525.0,4.0,0,1005.0,0.0,0.0,0.0
61.0,2.5,528.0,4.0,1,511.0,20.142857142857142,4.0,0.0
1.3333333333333333,0.0,498.0,0.0,0,919.0,0.0,0.0,0.0
745.25,7.0,1292.0,4.0,1,182.0,0.0,0.0,0.0
514.25,19.75,427.0,5.0,0,1535.0,0.0,0.0,0.0
196.75,5.5,187.0,4.0,1,316.0,0.0,0.0,0.0
366.25,9.0,460.0,2.0,1,375.0,0.0,0.0,0.0
617.3333333333334,4.0,392.0,4.0,1,783.0,0.0,0.0,0.0
69.66666666666667,2.0,797.0,4.0,0,170.0,25.95238095238096,12.0,0.0
449.5,4.0,15.0,4.0,0,1618.0,50.0,1.0,0.0
523.75,3.5,515.0,4.0,1,350.0,0.0,0.0,0.0
264.0,4.5,616.0,4.0,1,741.0,0.0,0.0,0.0
783.0,5.5,1518.0,4.5,1,2521.0,0.0,0.0,0.0
547.5,3.0,12.0,4.0,1,244.0,0.0,0.0,0.0
535.3333333333334,3.5,327.0,4.0,1,704.0,0.0,0.0,0.0
128.5,4.0,545.0,2.0,1,20.0,0.0,0.0,0.0
1009.25,10.5,981.0,4.5,1,1527.0,0.0,0.0,0.0
1464.25,29.75,1632.0,5.0,1,747.0,0.0,0.0,0.0
1113.5,14.0,1555.0,4.0,1,1403.0,0.0,0.0,0.0
82.33333333333333,3.5,339.0,4.0,0,681.0,0.0,0.0,0.0
260.25,4.5,0.0,4.0,1,101.0,0.0,0.0,0.0
489.5,7.666666666666667,245.0,4.0,1,288.0,0.0,0.0,0.0
508.25,3.6666666666666665,83.0,4.0,1,419.0,0.0,0.0,0.0
397.0,5.5,667.0,4.0,1,222.0,0.0,0.0,0.0
960.0,15.0,1642.0,5.0,0,3732.0,0.0,0.0,0.0
95.0,3.5,784.0,2.6666666666666665,1,24.0,44.0,0.0,0.0
899.75,7.333333333333333,2033.0,4.0,1,3609.0,0.0,0.0,0.0
59.0,2.5,499.0,4.0,1,497.0,33.2,3.0,0.0
409.25,4.0,205.0,4.0,0,601.0,0.0,0.0,0.0
373.6666666666667,1.5,539.0,4.0,1,190.0,0.0,0.0,0.0
261.25,7.5,18.0,4.0,0,658.0,0.0,0.0,0.0
29.75,5.8,563.0,4.0,0,224.0,0.0,0.0,0.0
938.5,9.0,2286.0,4.0,1,3869.0,0.0,0.0,0.0
84.5,3.0,586.0,2.0,1,26.0,0.0,0.0,0.0
353.5,8.666666666666666,247.0,4.0,1,116.0,0.0,0.0,0.0
997.5,6.5,2320.0,4.0,0,4170.0,0.0,0.0,0.0
242.0,2.5,159.0,4.0,1,258.0,0.0,0.0,0.0
112.0,4.0,201.0,4.0,1,320.0,0.0,0.0,0.0
929.7,18.0,515.0,4.5,1,737.0,0.0,0.0,0.0
210.5,6.0,682.0,4.0,1,244.0,26.22222222222222,8.0,0.0
288.0,2.5,487.0,4.0,1,546.0,0.0,0.0,0.0
288.55555555555554,4.5,0.0,4.0,0,946.0,0.0,0.0,0.0
279.0,4.5,176.0,4.0,1,757.0,0.0,0.0,0.0
553.3333333333334,3.5,96.0,4.0,1,126.0,0.0,0.0,0.0
1186.75,7.0,1160.0,4.0,0,2982.0,0.0,0.0,0.0
82.75,3.5,508.0,4.0,0,290.0,35.75,4.0,0.0
393.75,4.5,276.0,4.0,1,245.0,0.0,0.0,0.0
295.0,2.0,578.0,4.0,0,549.0,0.0,0.0,0.0
592.1666666666666,8.25,215.0,4.0,0,1081.0,0.0,0.0,0.0
920.0,8.5,604.0,4.0,1,310.0,0.0,0.0,0.0
921.5,5.0,656.0,4.0,1,192.0,0.0,0.0,0.0
289.75,6.0,1062.0,4.0,1,812.0,0.0,0.0,0.0
252.16666666666663,5.0,587.0,4.0,1,60.0,0.0,0.0,0.0
336.5,5.0,568.0,4.0,1,758.0,0.0,0.0,0.0
429.0,5.5,202.0,4.0,1,1314.0,0.0,0.0,0.0
508.75,6.0,521.0,2.0,1,330.0,0.0,0.0,0.0
39.75,1.5,133.0,4.0,0,401.0,34.27272727272727,7.0,0.0
310.5,4.5,463.0,4.0,1,80.0,0.0,0.0,0.0
386.0,4.5,141.0,4.0,0,123.0,0.0,0.0,0.0
345.0,7.4,428.0,4.0,1,772.0,0.0,0.0,0.0
620.8333333333334,5.0,686.0,4.0,1,1375.0,0.0,0.0,0.0
448.5,7.0,575.0,4.0,1,652.0,0.0,0.0,0.0
311.25,3.0,388.0,4.0,1,83.0,0.0,0.0,0.0
403.3333333333333,5.0,404.0,4.0,1,868.0,0.0,0.0,0.0
96.0,1.5,1228.0,4.0,1,182.0,0.0,0.0,0.0
622.25,5.0,1324.0,4.0,1,2436.0,0.0,0.0,0.0
151.75,1.3333333333333333,264.0,4.0,1,578.0,0.0,0.0,0.0
280.5,2.5,285.0,4.0,1,133.0,0.0,0.0,0.0
406.5,2.5,75.0,4.0,1,535.0,0.0,0.0,0.0
289.3333333333333,4.5,0.0,4.0,1,1024.0,0.0,0.0,0.0
436.25,4.5,240.0,4.0,0,1447.0,0.0,0.0,0.0
425.5,5.75,427.0,4.0,1,105.0,0.0,0.0,0.0
902.25,7.333333333333333,35.0,5.0,1,2796.0,0.0,0.0,0.0
305.0,3.5,381.0,4.0,1,147.0,0.0,0.0,0.0
45.2,3.0,772.0,4.0,1,614.0,11.833333333333334,4.0,0.0
50.5,2.5,62.0,4.0,1,211.0,0.0,0.0,0.0
602.0,6.75,273.0,4.0,0,403.0,0.0,0.0,0.0
216.0,3.5,61.0,4.0,1,255.0,0.0,0.0,0.0
612.2,8.4,816.0,4.0,0,818.0,0.0,0.0,0.0
389.0,2.5,262.0,4.0,1,359.0,0.0,0.0,0.0
152.5,8.0,606.0,2.0,1,76.0,0.0,0.0,0.0
461.0,3.5,571.0,4.0,1,223.0,0.0,0.0,0.0
930.0,13.666666666666666,961.0,5.0,1,1485.0,0.0,0.0,0.0
343.0,5.5,38.0,4.0,1,52.0,33.333333333333336,2.0,0.0
146.75,3.0,316.0,4.0,1,181.0,31.307692307692307,8.0,0.0
237.0,3.0,338.0,4.0,0,88.0,0.0,0.0,0.0
674.75,10.0,1036.0,4.0,1,1353.0,0.0,0.0,0.0
736.0,9.0,724.0,4.0,1,1756.0,0.0,0.0,0.0
667.3333333333334,7.0,398.0,4.0,1,575.0,0.0,0.0,0.0
21.83333333333333,1.0,600.0,4.0,0,398.0,0.0,0.0,0.0
402.0,3.5,393.0,2.0,1,289.0,0.0,0.0,0.0
986.75,13.5,906.0,5.0,1,1388.0,0.0,0.0,0.0
397.5,3.5,642.0,4.0,1,263.0,0.0,0.0,0.0
570.0,5.5,300.0,4.0,0,414.0,0.0,0.0,0.0
259.25,4.0,489.0,4.0,1,134.0,31.4,5.0,0.0
381.25,3.5,744.0,4.0,1,882.0,0.0,0.0,0.0
846.5,6.5,1086.0,4.0,1,327.0,0.0,0.0,0.0
342.5,6.0,748.0,4.0,1,745.0,0.0,0.0,0.0
254.25,4.0,160.0,4.0,1,198.0,34.888888888888886,6.0,0.0
115.0,2.5,597.0,4.0,1,734.0,0.0,0.0,0.0
635.5,9.333333333333334,696.0,4.0,1,738.0,0.0,0.0,0.0
586.6666666666666,4.0,398.0,2.0,1,895.0,0.0,0.0,0.0
57.25,1.0,855.0,4.0,1,325.0,21.166666666666668,13.0,0.0
484.0,4.666666666666667,127.0,4.0,0,1289.0,0.0,0.0,0.0
565.0,6.0,300.0,4.0,1,441.0,0.0,0.0,0.0
458.0,4.0,189.0,4.0,1,633.0,0.0,0.0,0.0
539.75,6.0,433.0,4.0,1,423.0,0.0,0.0,0.0
402.6,8.0,229.0,2.0,1,12.0,0.0,0.0,0.0
214.25,4.0,269.0,4.0,1,205.0,0.0,0.0,0.0
682.5,6.0,408.0,4.0,1,334.0,0.0,0.0,0.0
107.8,2.0,140.0,4.0,1,485.0,26.764705882352946,10.0,0.0
72.0,1.5,526.0,2.6666666666666665,1,13.0,19.875,6.0,0.0
114.33333333333331,1.5,80.0,4.0,1,106.0,25.75,8.0,0.0
560.75,10.25,168.0,4.0,1,1044.0,0.0,0.0,0.0
533.25,11.25,971.0,4.5,0,1765.0,0.0,0.0,0.0
236.75,3.5,360.0,2.0,1,69.0,0.0,0.0,0.0
1001.3333333333334,3.5,2334.0,4.0,1,4377.0,0.0,0.0,0.0
79.33333333333333,6.5,0.0,4.0,0,565.0,37.0,2.0,0.0
1262.0,25.5,818.0,4.0,1,287.0,0.0,0.0,0.0
23.5,0.5,759.0,4.0,0,741.0,0.0,0.0,0.0
1003.6666666666666,3.5,2388.0,4.0,1,4277.0,0.0,0.0,0.0
333.25,6.0,326.0,4.0,1,212.0,0.0,0.0,0.0
405.75,6.25,215.0,4.0,1,964.0,0.0,0.0,0.0
237.0,3.5,111.0,4.0,0,292.0,0.0,0.0,0.0
1315.75,8.666666666666666,1146.0,4.5,1,1858.0,0.0,0.0,0.0
1709.25,17.0,443.0,4.0,1,838.0,0.0,0.0,0.0
446.75,5.6,226.0,4.0,1,625.0,0.0,0.0,0.0
1128.5,24.5,1657.0,5.0,1,59.0,0.0,0.0,0.0
456.6666666666667,4.0,106.0,4.0,1,1165.0,0.0,0.0,0.0
761.0,11.833333333333334,1465.0,4.0,1,1115.0,0.0,0.0,0.0
616.0,6.75,1103.0,4.0,0,2035.0,0.0,0.0,0.0
448.0,6.0,33.0,3.5,0,427.0,0.0,0.0,0.0
538.75,4.666666666666667,473.0,5.0,1,1152.0,0.0,0.0,0.0
582.0,20.5,720.0,5.0,1,2142.0,0.0,0.0,0.0
102.66666666666669,1.0,312.0,4.0,1,417.0,26.933333333333334,18.0,0.0
220.5,10.666666666666666,331.0,4.0,1,376.0,0.0,0.0,0.0
334.5,4.5,293.0,4.0,0,305.0,0.0,0.0,0.0
339.1666666666667,4.0,252.0,4.0,1,391.0,38.0,2.0,0.0
217.2,4.0,1067.0,4.0,1,701.0,0.0,0.0,0.0
317.25,6.333333333333333,148.0,4.0,0,24.0,0.0,0.0,0.0
825.75,9.0,1814.0,4.5,1,1601.0,0.0,0.0,0.0
54.0,8.5,372.0,4.0,0,350.0,0.0,0.0,0.0
372.25,6.5,175.0,4.0,1,291.0,0.0,0.0,0.0
645.5,13.0,441.0,4.5,1,968.0,0.0,0.0,0.0
564.75,5.5,0.0,2.0,1,384.0,0.0,0.0,0.0
1025.25,8.0,1616.0,4.0,0,3349.0,0.0,0.0,0.0
1341.0,16.333333333333332,2110.0,4.0,1,907.0,0.0,0.0,0.0
206.66666666666663,14.333333333333334,474.0,4.0,1,337.0,0.0,0.0,0.0
550.2,4.5,102.0,4.0,1,221.0,0.0,0.0,0.0
354.25,4.0,241.0,4.0,0,1245.0,0.0,0.0,0.0
681.5,8.5,164.0,4.0,1,1148.0,0.0,0.0,0.0
687.0,4.5,395.0,4.0,1,760.0,0.0,0.0,0.0
424.5,5.5,381.0,3.5,1,266.0,0.0,0.0,0.0
1302.6666666666667,12.0,830.0,5.0,1,2159.0,0.0,0.0,0.0
45.4,2.0,36.0,4.0,1,262.0,42.0,1.0,0.0
438.1666666666667,6.5,69.0,4.0,1,36.0,0.0,0.0,0.0
338.0,4.5,119.0,4.0,0,176.0,0.0,0.0,0.0
1224.5,6.5,639.0,4.0,1,2449.0,0.0,0.0,0.0
396.25,5.0,257.0,4.0,1,738.0,0.0,0.0,0.0
407.5,6.5,547.0,2.0,0,45.0,22.33333333333333,2.0,0.0
534.0,6.0,313.0,2.0,0,1146.0,0.0,0.0,0.0
355.0,5.0,301.0,4.0,1,346.0,0.0,0.0,0.0
66.25,4.0,425.0,4.0,1,529.0,0.0,0.0,0.0
94.0,4.333333333333333,110.0,4.0,1,214.0,0.0,0.0,0.0
501.6666666666667,8.5,571.0,4.0,1,652.0,0.0,0.0,0.0
532.25,6.0,428.0,4.0,0,224.0,0.0,0.0,0.0
350.5,12.0,422.0,2.0,1,39.0,0.0,0.0,0.0
220.0,2.5,307.0,4.0,1,178.0,0.0,0.0,0.0
508.25,4.333333333333333,426.0,4.0,0,1493.0,0.0,0.0,0.0
42.0,7.833333333333333,304.0,4.0,1,733.0,36.84615384615385,8.0,0.0
109.0,4.0,534.0,4.0,1,204.0,39.8,3.0,0.0
75.5,2.0,507.0,2.0,1,1.0,0.0,0.0,0.0
326.5,6.666666666666667,275.0,4.0,0,112.0,0.0,0.0,0.0
85.75,3.0,1200.0,4.0,0,142.0,30.0,8.0,0.0
145.25,6.0,525.0,4.0,0,392.0,0.0,0.0,0.0
409.0,2.0,644.0,4.0,0,517.0,0.0,0.0,0.0
367.0,4.0,6.0,4.0,1,137.0,0.0,0.0,0.0
408.0,4.25,52.0,4.0,1,960.0,0.0,0.0,0.0
23.5,2.5,888.0,2.0,1,179.0,0.0,0.0,0.0
55.833333333333336,5.0,387.0,4.0,0,1209.0,25.0,1.0,0.0
338.75,5.666666666666667,274.0,4.0,0,87.0,0.0,0.0,0.0
436.75,4.5,75.0,4.0,1,276.0,0.0,0.0,0.0
40.333333333333336,2.0,737.0,4.0,0,45.0,6.75,2.0,0.0
392.6666666666667,3.5,407.0,4.0,0,517.0,0.0,0.0,0.0
132.25,3.0,497.0,2.0,1,2.0,0.0,0.0,0.0
421.5,7.833333333333333,508.0,2.6666666666666665,0,20.0,0.0,0.0,0.0
434.25,3.0,421.0,4.0,1,69.0,0.0,0.0,0.0
107.5,2.5,681.0,4.0,1,316.0,29.681818181818183,13.0,0.0
387.5,3.0,411.0,4.0,1,642.0,0.0,0.0,0.0
367.0,10.333333333333334,402.0,4.0,0,383.0,0.0,0.0,0.0
690.75,6.0,895.0,4.333333333333333,0,1918.0,0.0,0.0,0.0
46.25,2.5,0.0,4.0,0,83.0,0.0,0.0,0.0
250.16666666666663,4.5,191.0,2.6666666666666665,0,14.0,0.0,0.0,0.0
1003.4444444444443,11.5,1275.0,4.5,0,1021.0,0.0,0.0,0.0
536.6666666666666,2.5,491.0,4.0,1,326.0,0.0,0.0,0.0
34.0,2.0,262.0,2.0,1,10.0,24.5,6.0,0.0
665.0,8.75,607.0,4.0,0,1556.0,0.0,0.0,0.0
277.6666666666667,4.5,1101.0,4.0,1,462.0,0.0,0.0,0.0
119.5,3.0,208.0,4.0,0,140.0,23.714285714285715,6.0,0.0
319.5,4.5,363.0,4.0,1,128.0,0.0,0.0,0.0
1533.25,15.2,501.0,4.0,1,362.0,0.0,0.0,0.0
540.0,4.0,349.0,4.0,1,481.0,0.0,0.0,0.0
492.55555555555554,5.5,321.0,4.0,1,148.0,0.0,0.0,0.0
368.6666666666667,3.5,47.0,4.0,1,141.0,0.0,0.0,0.0
1149.0,32.25,1904.0,5.0,0,869.0,0.0,0.0,0.0
5.5,2.5,626.0,4.5,1,641.0,18.846153846153847,7.0,0.0
803.0,8.5,1080.0,5.0,1,1369.0,0.0,0.0,0.0
749.25,13.333333333333334,1429.0,4.0,1,74.0,0.0,0.0,0.0
51.75,2.0,404.0,4.0,1,222.0,0.0,0.0,0.0
162.33333333333334,1.75,279.0,4.0,1,388.0,0.0,0.0,0.0
225.5,3.5,202.0,4.0,0,100.0,0.0,0.0,0.0
72.5,3.0,547.0,4.0,1,654.0,26.5,7.0,0.0
192.75,2.5,553.0,4.0,1,205.0,50.0,0.0,0.0
382.5,6.0,195.0,4.0,1,297.0,0.0,0.0,0.0
487.8333333333333,8.333333333333334,378.0,4.0,1,558.0,0.0,0.0,0.0
143.75,2.5,977.0,2.0,1,74.0,20.5,6.0,0.0
51.2,3.5,363.0,4.0,1,1261.0,0.0,0.0,0.0
461.25,5.5,84.0,4.0,1,358.0,0.0,0.0,0.0
448.0,3.333333333333333,27.0,4.0,0,1687.0,39.0,2.0,0.0
630.5,9.0,294.0,4.0,0,1305.0,0.0,0.0,0.0
421.25,5.5,226.0,2.0,0,280.0,0.0,0.0,0.0
795.5,6.333333333333333,1712.0,4.0,1,2699.0,0.0,0.0,0.0
511.3333333333333,13.5,172.0,4.0,1,379.0,0.0,0.0,0.0
359.25,6.0,111.0,4.0,1,225.0,0.0,0.0,0.0
1172.3333333333333,14.0,2539.0,4.0,0,1405.0,0.0,0.0,0.0
35.0,1.5,1045.0,4.0,0,248.0,22.53125,23.0,0.0
335.75,3.0,321.0,4.0,1,99.0,0.0,0.0,0.0
65.5,2.0,713.0,4.0,1,88.0,33.666666666666664,4.0,0.0
1062.2,10.0,862.0,4.0,1,1363.0,0.0,0.0,0.0
157.0,1.0,361.0,4.0,1,261.0,0.0,0.0,0.0
19.5,2.5,283.0,4.5,1,461.0,22.214285714285715,13.0,0.0
132.25,2.5,517.0,4.0,0,126.0,32.166666666666664,3.0,0.0
641.25,5.0,411.0,4.0,1,833.0,0.0,0.0,0.0
1177.4,12.0,1207.0,4.5,0,605.0,0.0,0.0,0.0
803.0,12.333333333333334,584.0,4.5,1,2231.0,0.0,0.0,0.0
1246.75,9.25,700.0,4.0,1,1632.0,0.0,0.0,0.0
505.25,6.0,575.0,4.0,1,370.0,0.0,0.0,0.0
636.0,4.666666666666667,713.0,5.0,0,1282.0,0.0,0.0,0.0
98.0,13.0,195.0,4.0,0,786.0,0.0,0.0,0.0
275.25,8.75,99.0,4.0,1,750.0,0.0,0.0,0.0
556.0,5.5,164.0,4.0,1,524.0,0.0,0.0,0.0
175.5,4.25,298.0,4.0,0,159.0,0.0,0.0,0.0
891.5,11.0,1572.0,5.0,1,1584.0,0.0,0.0,0.0
229.5,6.5,341.0,4.0,1,613.0,0.0,0.0,0.0
332.77777777777777,5.75,534.0,4.0,0,657.0,0.0,0.0,0.0
156.66666666666666,6.5,600.0,2.0,1,5.0,0.0,0.0,0.0
101.66666666666669,2.5,679.0,4.0,0,346.0,30.23529411764705,8.0,0.0
