height,slope_avg,river_distance_avg,drainscore_avg,permeable,distance_avg,length_sew,numpoints,dept_avg
471.5,7.0,487.0,4.0,1,151.0,0.0,0.0,0.0
936.0,17.5,1359.0,5.0,1,1525.0,0.0,0.0,0.0
146.0,2.0,541.0,4.0,1,379.0,0.0,0.0,0.0
178.0,3.0,394.0,4.0,1,75.0,0.0,0.0,0.0
437.0,4.0,307.0,4.0,1,897.0,0.0,0.0,0.0
641.0,5.0,526.0,4.0,1,265.0,0.0,0.0,0.0
594.0,3.0,209.0,4.0,1,418.0,0.0,0.0,0.0
534.5,7.0,233.0,4.0,1,612.0,0.0,0.0,0.0
580.0,8.0,357.0,4.0,1,911.0,0.0,0.0,0.0
366.0,8.5,797.0,4.0,1,129.0,0.0,0.0,0.0
15.0,4.0,556.0,4.0,1,587.0,0.0,0.0,0.0
1091.0,5.5,1620.0,4.0,1,3471.0,0.0,0.0,0.0
555.0,4.0,217.0,4.0,1,139.0,0.0,0.0,0.0
48.0,4.0,406.0,4.0,1,872.0,0.0,0.0,0.0
76.0,3.0,999.0,4.0,0,380.0,30.0,1.0,0.0
521.0,21.0,704.0,4.0,1,230.0,0.0,0.0,0.0
66.0,1.5,793.0,4.0,0,355.0,6.5,0.0,0.0
829.0,14.0,1217.0,5.0,1,1427.0,0.0,0.0,0.0
417.0,9.0,276.0,4.0,1,371.0,15.0,1.0,0.0
369.5,5.0,415.0,4.0,1,1087.0,0.0,0.0,0.0
123.0,2.0,432.0,4.0,1,141.0,0.0,0.0,0.0
348.5,2.0,240.0,4.0,1,70.0,0.0,0.0,0.0
345.0,6.0,531.0,4.0,1,286.0,0.0,0.0,0.0
161.5,3.0,782.0,4.0,1,411.0,0.0,0.0,0.0
847.0,9.0,779.0,5.0,1,2736.0,0.0,0.0,0.0
853.0,9.0,1843.0,4.0,1,1882.0,0.0,0.0,0.0
221.5,5.5,1020.0,4.0,1,663.0,0.0,0.0,0.0
1042.5,10.0,871.0,4.0,1,1632.0,0.0,0.0,0.0
801.0,19.0,1680.0,4.0,1,784.0,0.0,0.0,0.0
660.0,3.0,426.0,4.0,1,96.0,0.0,0.0,0.0
62.0,1.5,361.0,4.0,1,641.0,0.0,0.0,0.0
44.0,1.5,1361.0,4.0,0,131.0,30.0,0.0,0.0
75.5,2.0,993.0,4.0,0,186.0,13.0,1.0,0.0
324.0,2.0,264.0,4.0,1,156.0,0.0,0.0,0.0
363.5,8.0,313.0,4.0,1,381.0,0.0,0.0,0.0
307.0,6.0,151.0,2.0,0,28.0,0.0,0.0,0.0
252.0,4.5,727.0,4.0,1,200.0,0.0,0.0,0.0
341.5,6.5,462.0,4.0,1,380.0,0.0,0.0,0.0
1289.0,21.0,2154.0,4.0,1,1089.0,0.0,0.0,0.0
903.0,16.0,2311.0,0.0,1,326.0,0.0,0.0,0.0
286.0,3.5,555.0,4.0,1,109.0,0.0,0.0,0.0
46.5,1.0,350.0,4.0,1,95.0,0.0,0.0,0.0
383.0,2.5,406.0,4.0,1,726.0,0.0,0.0,0.0
203.5,2.0,1193.0,4.0,1,451.0,0.0,0.0,0.0
59.5,10.0,396.0,4.0,1,497.0,0.0,0.0,0.0
559.0,11.0,319.0,4.5,1,850.0,0.0,0.0,0.0
1385.0,24.0,1794.0,5.0,1,833.0,0.0,0.0,0.0
250.5,6.5,152.0,4.0,1,640.0,0.0,0.0,0.0
1054.0,14.5,1948.0,4.0,1,1865.0,0.0,0.0,0.0
24.25,1.5,1056.0,4.5,1,458.0,0.0,0.0,0.0
57.0,2.5,476.0,4.0,1,125.0,0.0,0.0,0.0
1509.5,13.0,490.0,4.0,1,1363.0,0.0,0.0,0.0
727.0,7.0,355.0,4.0,1,450.0,0.0,0.0,0.0
1061.0,12.0,1232.0,4.0,1,2956.0,0.0,0.0,0.0
975.5,8.5,112.0,4.0,1,449.0,0.0,0.0,0.0
432.0,2.0,123.0,4.0,1,324.0,0.0,0.0,0.0
778.5,5.0,1560.0,4.0,1,1774.0,0.0,0.0,0.0
564.0,7.5,756.0,4.0,1,942.0,0.0,0.0,0.0
1010.0,10.0,1364.0,4.0,1,1714.0,0.0,0.0,0.0
329.0,3.5,201.0,4.0,1,837.0,0.0,0.0,0.0
866.0,9.0,2030.0,4.0,1,3103.0,0.0,0.0,0.0
1110.0,32.0,2393.0,4.0,1,849.0,0.0,0.0,0.0
95.0,2.5,63.0,4.0,1,171.0,0.0,0.0,0.0
360.0,6.5,531.0,4.0,1,290.0,0.0,0.0,0.0
563.0,8.0,297.0,4.0,1,408.0,0.0,0.0,0.0
297.0,5.5,335.0,0.0,1,0.0,0.0,0.0,0.0
462.0,9.0,314.0,4.0,1,396.0,0.0,0.0,0.0
708.0,6.0,459.0,4.0,1,1460.0,0.0,0.0,0.0
244.5,4.0,567.0,4.0,1,217.0,0.0,0.0,0.0
226.25,2.0,472.0,4.0,1,114.0,0.0,0.0,0.0
493.0,5.0,286.0,4.0,1,57.0,0.0,0.0,0.0
265.0,9.0,260.0,4.0,1,233.0,0.0,0.0,0.0
250.5,6.5,149.0,4.0,1,814.0,0.0,0.0,0.0
610.0,8.0,510.0,4.0,1,260.0,0.0,0.0,0.0
1393.0,10.0,650.0,4.0,1,433.0,0.0,0.0,0.0
756.0,10.0,1375.0,4.0,1,1672.0,0.0,0.0,0.0
404.0,6.0,502.0,2.0,1,58.0,0.0,0.0,0.0
883.0,8.333333333333334,2288.0,4.0,1,3515.0,0.0,0.0,0.0
706.0,7.0,820.0,4.0,1,723.0,0.0,0.0,0.0
990.5,17.5,665.0,5.0,1,1058.0,0.0,0.0,0.0
245.5,3.5,346.0,4.0,1,377.0,0.0,0.0,0.0
416.0,8.0,274.0,4.0,1,320.0,0.0,0.0,0.0
451.5,18.0,644.0,2.0,1,132.0,0.0,0.0,0.0
928.0,15.0,650.0,5.0,1,1072.0,0.0,0.0,0.0
16.0,1.5,353.0,4.0,1,891.0,0.0,0.0,0.0
78.5,2.5,786.0,4.0,1,969.0,10.333333333333334,1.0,0.0
112.0,4.5,488.0,4.0,1,150.0,0.0,0.0,0.0
587.0,3.0,1545.0,4.0,1,2670.0,0.0,0.0,0.0
591.0,2.0,1546.0,4.0,1,2621.0,0.0,0.0,0.0
762.25,15.5,1303.0,5.0,1,1033.0,0.0,0.0,0.0
73.0,4.0,967.0,4.0,1,183.0,0.0,0.0,0.0
631.5,4.5,410.0,4.0,1,538.0,0.0,0.0,0.0
118.2,3.0,19.0,4.0,1,644.0,0.0,0.0,0.0
782.0,5.0,354.0,5.0,1,2401.0,0.0,0.0,0.0
473.0,3.0,216.0,4.0,1,774.0,0.0,0.0,0.0
254.0,3.5,645.0,4.0,1,120.0,0.0,0.0,0.0
468.0,5.0,228.0,4.0,1,659.0,0.0,0.0,0.0
362.75,4.0,165.0,4.0,1,525.0,0.0,0.0,0.0
481.0,5.0,55.0,4.0,1,1538.0,0.0,0.0,0.0
205.0,3.0,664.0,4.0,1,116.0,0.0,0.0,0.0
814.0,12.0,915.0,5.0,1,929.0,0.0,0.0,0.0
550.0,4.0,37.0,4.0,1,1927.0,0.0,0.0,0.0
6.25,2.0,254.0,4.0,1,304.0,0.0,0.0,0.0
23.0,11.0,426.0,4.0,1,557.0,12.666666666666666,1.0,0.0
264.0,5.0,1110.0,4.0,1,292.0,0.0,0.0,0.0
305.0,3.0,421.0,4.0,1,758.0,0.0,0.0,0.0
103.5,3.0,89.0,4.0,1,383.0,0.0,0.0,0.0
618.0,11.0,680.0,4.0,1,1236.0,0.0,0.0,0.0
146.5,4.0,140.0,4.0,1,173.0,0.0,0.0,0.0
412.5,3.0,108.0,4.0,1,598.0,0.0,0.0,0.0
708.5,8.0,1039.0,4.0,1,1541.0,0.0,0.0,0.0
705.5,6.5,904.0,4.0,1,674.0,0.0,0.0,0.0
39.0,1.0,285.0,4.0,1,345.0,0.0,0.0,0.0
356.5,3.0,449.0,4.0,1,62.0,0.0,0.0,0.0
707.0,22.5,536.0,5.0,1,755.0,0.0,0.0,0.0
189.0,4.0,1282.0,4.0,1,897.0,0.0,0.0,0.0
223.0,3.0,775.0,4.0,1,95.0,0.0,0.0,0.0
332.0,6.0,978.0,4.0,1,229.0,0.0,0.0,0.0
161.5,1.0,632.0,4.0,1,96.0,0.0,0.0,0.0
310.0,4.0,701.0,4.0,1,218.0,0.0,0.0,0.0
493.0,6.0,347.0,4.0,1,183.0,0.0,0.0,0.0
551.0,5.0,64.0,5.0,1,1428.0,0.0,0.0,0.0
217.0,4.5,795.0,4.0,1,1111.0,0.0,0.0,0.0
261.0,4.0,70.0,4.0,1,298.0,0.0,0.0,0.0
46.0,1.0,358.0,4.0,1,271.0,0.0,0.0,0.0
448.0,6.0,225.0,4.0,1,366.0,0.0,0.0,0.0
206.5,5.0,959.0,4.0,1,646.0,0.0,0.0,0.0
457.0,5.0,339.0,4.0,1,776.0,0.0,0.0,0.0
885.5,9.666666666666666,1594.0,4.0,1,401.0,0.0,0.0,0.0
910.0,9.5,724.0,4.0,1,274.0,0.0,0.0,0.0
397.5,4.0,585.0,4.0,1,565.0,0.0,0.0,0.0
308.0,6.0,468.0,2.0,1,220.0,0.0,0.0,0.0
670.0,8.5,0.0,4.0,1,98.0,0.0,0.0,0.0
228.0,3.0,199.0,4.0,1,351.0,0.0,0.0,0.0
1618.5,15.0,377.0,4.0,1,1290.0,0.0,0.0,0.0
903.0,16.0,2316.0,2.5,1,297.0,0.0,0.0,0.0
116.0,5.0,670.0,4.0,1,121.0,0.0,0.0,0.0
761.75,15.5,1418.0,0.0,1,1410.0,0.0,0.0,0.0
578.5,4.5,105.0,4.0,1,23.0,0.0,0.0,0.0
38.0,3.0,1075.0,4.0,0,288.0,0.0,0.0,0.0
426.0,7.0,146.0,2.0,1,374.0,0.0,0.0,0.0
319.0,6.0,523.0,4.0,1,399.0,0.0,0.0,0.0
595.0,5.25,157.0,4.0,1,210.0,0.0,0.0,0.0
65.5,2.0,392.0,4.0,1,815.0,16.0,0.0,0.0
591.0,6.0,647.0,4.0,1,1760.0,0.0,0.0,0.0
726.75,8.5,751.0,4.0,1,581.0,0.0,0.0,0.0
508.5,4.0,294.0,4.0,1,353.0,0.0,0.0,0.0
562.5,8.0,473.0,4.0,1,568.0,0.0,0.0,0.0
247.0,7.0,490.0,4.0,1,177.0,0.0,0.0,0.0
285.5,3.0,656.0,4.0,1,384.0,0.0,0.0,0.0
788.0,11.0,1710.0,5.0,1,1800.0,0.0,0.0,0.0
52.0,2.0,288.0,4.5,1,474.0,9.0,1.0,0.0
329.0,4.5,0.0,2.0,1,42.0,8.4,0.0,0.0
78.5,1.5,945.0,4.0,1,790.0,8.444444444444445,5.0,0.0
76.0,1.5,478.0,5.0,1,569.0,0.0,0.0,0.0
171.66666666666666,7.0,479.0,4.0,1,315.0,0.0,0.0,0.0
234.5,3.5,901.0,4.0,1,883.0,0.0,0.0,0.0
1093.0,12.0,1007.0,4.0,1,1079.0,0.0,0.0,0.0
109.5,1.5,435.0,4.0,1,339.0,0.0,0.0,0.0
113.75,3.0,243.0,4.0,1,257.0,29.5,0.0,0.0
166.0,2.0,342.0,4.0,1,470.0,0.0,0.0,0.0
346.3333333333333,2.0,132.0,4.0,1,1161.0,0.0,0.0,0.0
670.5,4.5,658.0,4.0,1,1648.0,0.0,0.0,0.0
724.0,7.0,1296.0,4.0,1,2076.0,0.0,0.0,0.0
210.5,3.5,780.0,4.0,1,1016.0,0.0,0.0,0.0
207.5,6.0,212.0,4.0,1,63.0,0.0,0.0,0.0
309.0,5.0,547.0,2.0,1,306.0,0.0,0.0,0.0
598.0,5.0,302.0,4.0,1,229.0,0.0,0.0,0.0
6.0,2.0,596.0,0.0,1,35.0,0.0,0.0,0.0
89.0,1.0,860.0,4.0,0,390.0,17.5,0.0,0.0
83.5,3.5,359.0,4.0,1,648.0,0.0,0.0,0.0
949.5,21.5,1634.0,5.0,1,808.0,0.0,0.0,0.0
898.0,7.5,2024.0,4.0,1,3553.0,0.0,0.0,0.0
107.5,4.0,739.0,4.0,1,159.0,0.0,0.0,0.0
1045.0,9.5,1264.0,4.0,1,856.0,0.0,0.0,0.0
293.0,4.0,347.0,4.0,1,287.0,0.0,0.0,0.0
457.0,4.5,101.0,4.0,1,749.0,0.0,0.0,0.0
647.5,7.0,716.0,4.0,1,353.0,0.0,0.0,0.0
637.0,4.0,695.0,0.0,1,18.0,0.0,0.0,0.0
447.0,5.0,131.0,2.0,1,10.0,0.0,0.0,0.0
455.0,3.5,204.0,4.0,1,1108.0,0.0,0.0,0.0
3.5,1.0,793.0,4.0,1,576.0,0.0,0.0,0.0
750.0,12.5,1308.0,4.0,1,134.0,0.0,0.0,0.0
576.0,8.5,835.0,4.0,1,230.0,0.0,0.0,0.0
241.5,7.0,381.0,4.0,1,145.0,0.0,0.0,0.0
622.0,6.0,174.0,4.0,1,419.0,0.0,0.0,0.0
72.0,2.0,298.0,4.0,1,16.0,0.0,0.0,0.0
540.0,5.666666666666667,792.0,5.0,1,1417.0,0.0,0.0,0.0
464.0,1.0,62.0,4.0,1,530.0,0.0,0.0,0.0
344.0,6.0,455.0,4.0,1,68.0,0.0,0.0,0.0
667.0,8.666666666666666,315.0,4.0,1,642.0,0.0,0.0,0.0
574.5,2.0,1203.0,4.0,1,2746.0,0.0,0.0,0.0
453.0,8.0,447.0,4.0,1,185.0,0.0,0.0,0.0
1038.0,14.0,480.0,5.0,1,906.0,0.0,0.0,0.0
735.0,8.0,1225.0,4.0,1,1770.0,0.0,0.0,0.0
940.0,21.0,2190.0,4.0,1,1846.0,0.0,0.0,0.0
480.0,6.5,629.0,4.0,1,124.0,0.0,0.0,0.0
703.0,6.0,1161.0,4.0,1,1400.0,0.0,0.0,0.0
168.0,2.5,462.0,4.0,1,454.0,25.0,1.0,0.0
447.0,9.0,864.0,4.0,1,987.0,0.0,0.0,0.0
792.0,6.5,1649.0,4.0,1,1709.0,0.0,0.0,0.0
924.0,6.0,649.0,4.0,1,82.0,0.0,0.0,0.0
128.0,4.0,558.0,2.0,1,24.0,0.0,0.0,0.0
24.25,1.0,488.0,0.0,1,0.0,6.5,1.0,0.0
830.5,9.0,1524.0,5.0,1,1478.0,0.0,0.0,0.0
57.0,2.0,184.0,4.0,1,108.0,0.0,0.0,0.0
233.5,2.0,145.0,4.0,1,491.0,0.0,0.0,0.0
1545.5,14.5,72.0,4.0,1,846.0,0.0,0.0,0.0
808.5,11.666666666666666,294.0,4.5,1,2393.0,0.0,0.0,0.0
65.0,2.0,556.0,4.0,1,791.0,0.0,0.0,0.0
1136.5,30.0,1870.0,5.0,1,546.0,0.0,0.0,0.0
95.0,2.0,1208.0,4.0,1,181.0,15.333333333333334,1.0,0.0
295.5,5.0,482.0,4.0,1,919.0,0.0,0.0,0.0
68.0,1.0,528.0,4.0,0,612.0,10.0,1.0,0.0
276.5,5.5,830.0,4.0,1,752.0,0.0,0.0,0.0
98.0,3.0,337.0,4.0,1,179.0,6.75,3.0,0.0
1067.5,14.0,2296.0,4.0,1,1012.0,0.0,0.0,0.0
370.3333333333333,10.5,630.0,4.0,1,389.0,0.0,0.0,0.0
545.5,6.0,181.0,4.0,1,510.0,0.0,0.0,0.0
307.0,4.0,251.0,2.0,1,66.0,0.0,0.0,0.0
1525.0,10.0,765.0,4.0,1,1620.0,0.0,0.0,0.0
277.75,7.0,65.0,4.0,1,611.0,0.0,0.0,0.0
802.0,10.75,1323.0,5.0,1,1266.0,0.0,0.0,0.0
657.0,6.666666666666667,155.0,4.0,1,455.0,0.0,0.0,0.0
719.0,7.0,1400.0,4.0,1,2081.0,0.0,0.0,0.0
540.0,8.0,323.0,4.5,1,1044.0,0.0,0.0,0.0
329.5,7.0,448.0,4.0,1,94.0,0.0,0.0,0.0
686.0,5.5,160.0,4.0,1,344.0,0.0,0.0,0.0
835.0,9.5,1298.0,4.0,1,589.0,0.0,0.0,0.0
25.0,1.5,331.0,3.0,1,89.0,0.0,0.0,0.0
1503.0,22.5,2172.0,4.0,1,687.0,0.0,0.0,0.0
1286.5,14.0,1173.0,5.0,1,51.0,0.0,0.0,0.0
827.0,7.0,649.0,4.0,1,2613.0,0.0,0.0,0.0
501.6666666666667,8.0,617.0,4.0,1,637.0,0.0,0.0,0.0
502.0,4.0,258.0,4.0,1,368.0,0.0,0.0,0.0
742.0,25.0,919.0,5.0,1,899.0,0.0,0.0,0.0
52.0,3.0,148.0,4.0,1,202.0,0.0,0.0,0.0
24.0,0.5,918.0,4.0,0,409.0,0.0,0.0,0.0
181.0,11.5,107.0,4.0,1,698.0,0.0,0.0,0.0
810.0,16.0,1504.0,5.0,1,1653.0,0.0,0.0,0.0
228.0,6.5,858.0,4.0,1,1041.0,0.0,0.0,0.0
308.0,2.0,308.0,4.0,1,633.0,0.0,0.0,0.0
462.0,3.5,108.0,4.0,1,375.0,0.0,0.0,0.0
479.0,7.5,124.0,4.0,1,461.0,0.0,0.0,0.0
289.0,2.0,679.0,4.0,1,400.0,0.0,0.0,0.0
336.0,3.0,250.0,4.0,1,516.0,0.0,0.0,0.0
586.0,6.0,315.0,4.0,1,1841.0,0.0,0.0,0.0
12.0,1.0,321.0,4.0,1,134.0,0.0,0.0,0.0
134.0,4.0,719.0,4.0,1,267.0,0.0,0.0,0.0
1651.0,27.5,1252.0,5.0,1,11.0,0.0,0.0,0.0
76.0,3.0,629.0,4.0,1,2.0,0.0,0.0,0.0
608.0,5.0,215.0,4.0,1,1244.0,0.0,0.0,0.0
846.5,5.0,2035.0,4.0,1,2741.0,0.0,0.0,0.0
259.0,3.5,701.0,4.0,1,282.0,0.0,0.0,0.0
275.0,4.5,608.0,4.0,1,173.0,0.0,0.0,0.0
1137.0,8.0,442.0,4.0,1,2232.0,0.0,0.0,0.0
319.0,6.0,396.0,4.0,1,669.0,0.0,0.0,0.0
933.6666666666666,12.0,1942.0,5.0,1,4256.0,0.0,0.0,0.0
971.0,16.0,1274.0,4.0,1,1848.0,0.0,0.0,0.0
271.0,5.0,308.0,2.0,1,10.0,0.0,0.0,0.0
436.0,3.0,176.0,4.0,1,110.0,0.0,0.0,0.0
69.0,3.0,547.0,2.0,1,54.0,0.0,0.0,0.0
461.0,3.0,26.0,4.0,1,577.0,0.0,0.0,0.0
567.0,4.0,57.0,4.0,0,897.0,0.0,0.0,0.0
149.0,3.0,34.0,0.0,1,9.0,17.0,1.0,0.0
275.0,6.0,410.0,4.0,1,410.0,0.0,0.0,0.0
485.25,3.0,286.0,2.0,1,2.0,0.0,0.0,0.0
50.5,2.0,196.0,4.0,1,183.0,0.0,0.0,0.0
215.0,7.5,1066.0,4.0,1,773.0,0.0,0.0,0.0
287.0,6.0,1096.0,4.0,1,845.0,0.0,0.0,0.0
86.0,1.5,300.0,4.0,1,362.0,10.77777777777778,4.0,0.0
1015.0,10.0,1430.0,4.0,1,734.0,0.0,0.0,0.0
552.0,7.5,428.0,4.0,1,886.0,0.0,0.0,0.0
393.0,4.0,803.0,4.0,1,455.0,0.0,0.0,0.0
565.0,7.0,686.0,4.0,1,745.0,0.0,0.0,0.0
62.0,1.0,633.0,4.0,1,122.0,30.0,0.0,0.0
1346.0,24.0,1223.0,5.0,1,250.0,0.0,0.0,0.0
57.0,5.0,490.0,4.0,1,578.0,0.0,0.0,0.0
621.0,8.0,859.0,4.0,1,1216.0,0.0,0.0,0.0
443.0,7.0,320.0,4.0,1,356.0,0.0,0.0,0.0
587.0,7.0,588.0,4.0,1,697.0,0.0,0.0,0.0
105.5,1.0,189.0,4.0,1,500.0,14.0,2.0,0.0
232.0,6.0,314.0,4.0,1,802.0,0.0,0.0,0.0
779.5,12.0,550.0,4.0,1,3294.0,0.0,0.0,0.0
66.5,1.0,774.0,4.0,0,804.0,25.5,1.0,0.0
275.5,5.0,142.0,4.0,1,493.0,0.0,0.0,0.0
740.0,8.5,1428.0,4.0,1,2165.0,0.0,0.0,0.0
345.0,1.5,180.0,4.0,1,990.0,0.0,0.0,0.0
410.5,5.0,527.0,2.0,1,271.0,0.0,0.0,0.0
51.0,3.5,409.0,4.0,1,880.0,0.0,0.0,0.0
167.5,2.0,270.0,4.0,1,130.0,3.0,1.0,0.0
331.0,5.75,576.0,4.0,1,643.0,0.0,0.0,0.0
999.5,27.0,2052.0,4.0,1,1368.0,0.0,0.0,0.0
1039.0,6.0,1828.0,4.0,1,3615.0,0.0,0.0,0.0
972.0,7.0,108.0,4.0,1,474.0,0.0,0.0,0.0
488.0,9.0,203.0,4.0,1,504.0,0.0,0.0,0.0
146.0,1.5,571.0,4.0,1,405.0,0.0,0.0,0.0
64.0,4.0,823.0,4.0,0,548.0,27.0,0.0,0.0
501.0,3.0,118.0,4.0,1,585.0,0.0,0.0,0.0
417.0,6.0,138.0,4.0,1,500.0,0.0,0.0,0.0
193.0,3.0,703.0,4.0,1,133.0,0.0,0.0,0.0
947.0,29.0,685.0,5.0,1,1182.0,0.0,0.0,0.0
714.0,7.0,1017.0,4.0,1,1578.0,0.0,0.0,0.0
593.0,2.5,141.0,4.0,1,941.0,0.0,0.0,0.0
67.0,1.5,506.0,4.0,1,1026.0,19.5,1.0,0.0
355.5,6.5,168.0,4.0,1,108.0,3.0,0.0,0.0
239.0,5.5,782.0,4.0,1,182.0,6.0,1.0,0.0
738.0,8.0,1556.0,4.0,1,2075.0,0.0,0.0,0.0
536.5,7.0,145.0,4.0,1,233.0,0.0,0.0,0.0
70.0,2.0,768.0,4.0,1,721.0,0.0,0.0,0.0
606.0,17.0,458.0,5.0,1,1966.0,0.0,0.0,0.0
100.5,3.0,546.0,4.0,0,455.0,11.166666666666666,2.0,0.0
190.0,4.0,150.0,4.0,1,130.0,20.33333333333333,1.0,0.0
292.0,2.5,245.0,4.0,1,819.0,0.0,0.0,0.0
46.0,3.5,218.0,4.0,1,109.0,0.0,0.0,0.0
1275.0,11.0,1082.0,4.0,1,270.0,0.0,0.0,0.0
251.0,3.5,332.0,4.0,1,459.0,30.0,0.0,0.0
1.0,1.0,0.0,0.0,1,159.0,0.0,0.0,0.0
43.5,2.0,1103.0,4.0,1,48.0,0.0,0.0,0.0
222.25,1.0,573.0,4.0,1,577.0,0.0,0.0,0.0
166.0,2.0,553.0,4.0,1,139.0,0.0,0.0,0.0
352.0,10.0,563.0,4.0,1,510.0,0.0,0.0,0.0
393.0,6.0,158.0,4.0,1,180.0,0.0,0.0,0.0
479.5,7.0,482.0,4.0,1,160.0,0.0,0.0,0.0
23.0,0.0,1112.0,4.0,0,256.0,0.0,0.0,0.0
1119.5,19.0,2040.0,5.0,1,420.0,0.0,0.0,0.0
829.0,9.0,2006.0,4.0,1,2345.0,0.0,0.0,0.0
354.0,6.0,437.0,4.0,1,175.0,0.0,0.0,0.0
28.0,1.5,1150.0,4.0,0,1126.0,0.0,0.0,0.0
1456.0,19.666666666666668,316.0,4.0,1,705.0,0.0,0.0,0.0
97.0,12.0,163.0,4.0,1,636.0,0.0,0.0,0.0
213.0,4.0,558.0,4.0,1,795.0,0.0,0.0,0.0
930.5,12.0,1680.0,4.0,1,2955.0,0.0,0.0,0.0
660.0,2.0,568.0,4.0,1,1580.0,0.0,0.0,0.0
534.0,5.0,379.0,4.0,1,1239.0,0.0,0.0,0.0
538.5,5.0,436.0,4.0,1,870.0,0.0,0.0,0.0
120.0,1.5,429.0,4.0,1,128.0,0.0,0.0,0.0
1016.3333333333334,16.0,2026.0,4.0,1,885.0,0.0,0.0,0.0
169.0,6.0,197.0,4.0,1,631.0,0.0,0.0,0.0
142.0,12.0,189.0,4.0,1,154.0,0.0,0.0,0.0
1258.25,15.5,1504.0,4.0,1,729.0,0.0,0.0,0.0
787.75,6.5,1621.0,4.0,1,1710.0,0.0,0.0,0.0
783.0,5.0,1600.0,4.0,1,2484.0,0.0,0.0,0.0
50.0,2.5,322.0,4.0,1,801.0,0.0,0.0,0.0
251.0,3.0,277.0,4.0,1,867.0,0.0,0.0,0.0
595.0,7.5,222.0,4.0,1,1266.0,0.0,0.0,0.0
372.3333333333333,2.0,578.0,4.0,1,400.0,0.0,0.0,0.0
509.5,6.5,449.0,4.0,1,756.0,0.0,0.0,0.0
321.5,5.5,769.0,4.0,1,600.0,0.0,0.0,0.0
420.0,6.5,112.0,4.0,1,162.0,0.0,0.0,0.0
88.0,4.0,1042.0,4.0,1,544.0,0.0,0.0,0.0
430.5,8.0,660.0,4.0,1,578.0,0.0,0.0,0.0
408.0,12.5,553.0,4.0,1,117.0,0.0,0.0,0.0
67.0,5.0,954.0,4.0,0,676.0,10.5,0.0,0.0
23.25,4.0,347.0,4.0,1,209.0,0.0,0.0,0.0
340.5,4.666666666666667,36.0,4.0,1,378.0,0.0,0.0,0.0
558.0,3.0,161.0,2.0,1,833.0,0.0,0.0,0.0
446.0,3.0,285.0,4.0,1,1118.0,0.0,0.0,0.0
416.5,6.666666666666667,263.0,2.0,1,1076.0,0.0,0.0,0.0
470.0,6.75,177.0,2.0,1,184.0,0.0,0.0,0.0
934.0,6.0,653.0,4.0,1,128.0,0.0,0.0,0.0
462.0,5.0,492.0,4.0,1,52.0,0.0,0.0,0.0
177.0,13.5,252.0,4.0,1,738.0,0.0,0.0,0.0
1081.0,5.5,1393.0,4.0,1,3222.0,0.0,0.0,0.0
859.0,4.5,1180.0,4.0,1,3574.0,0.0,0.0,0.0
76.0,1.5,788.0,4.0,1,681.0,0.0,0.0,0.0
392.0,3.0,383.0,2.0,1,262.0,0.0,0.0,0.0
1116.0,11.0,390.0,4.0,1,1965.0,0.0,0.0,0.0
815.0,8.0,333.0,5.0,1,2516.0,0.0,0.0,0.0
440.0,5.0,166.0,4.0,1,336.0,0.0,0.0,0.0
79.5,1.0,44.0,4.0,0,285.0,13.5,1.0,0.0
224.5,4.0,827.0,4.0,1,348.0,15.0,1.0,0.0
707.0,11.0,1456.0,4.0,1,1558.0,0.0,0.0,0.0
539.0,5.0,94.0,4.0,1,108.0,0.0,0.0,0.0
57.5,1.0,160.0,4.0,0,104.0,0.0,0.0,0.0
362.5,3.5,833.0,4.0,1,28.0,0.0,0.0,0.0
419.0,5.0,254.0,4.0,1,296.0,0.0,0.0,0.0
14.0,2.5,211.0,4.0,1,211.0,25.33333333333333,1.0,0.0
234.0,6.0,268.0,4.0,1,762.0,0.0,0.0,0.0
4.0,2.5,289.0,5.0,1,154.0,6.666666666666667,2.0,0.0
25.0,1.0,517.0,4.0,1,537.0,0.0,0.0,0.0
679.0,5.0,775.0,4.0,1,1234.0,0.0,0.0,0.0
427.0,11.0,428.0,4.0,1,805.0,0.0,0.0,0.0
103.0,4.0,948.0,4.0,0,27.0,16.5,4.0,0.0
957.0,14.0,2201.0,4.5,1,4411.0,0.0,0.0,0.0
327.0,3.0,220.0,4.0,1,146.0,0.0,0.0,0.0
413.5,3.0,720.0,4.0,1,292.0,0.0,0.0,0.0
1033.5,18.0,244.0,5.0,1,489.0,0.0,0.0,0.0
321.0,5.5,351.0,4.0,0,310.0,0.0,0.0,0.0
239.0,4.0,629.0,4.0,1,100.0,0.0,0.0,0.0
364.0,3.0,417.0,4.0,1,1118.0,0.0,0.0,0.0
31.5,11.5,495.0,4.0,1,423.0,6.333333333333333,2.0,0.0
787.25,5.5,1759.0,4.0,1,2742.0,0.0,0.0,0.0
521.0,6.0,536.0,4.0,1,930.0,0.0,0.0,0.0
268.0,5.0,319.0,4.0,1,236.0,0.0,0.0,0.0
888.0,15.5,2069.0,4.0,1,3379.0,0.0,0.0,0.0
486.5,4.0,145.0,4.0,1,199.0,0.0,0.0,0.0
103.0,2.0,340.0,4.0,1,207.0,7.0,2.0,0.0
277.0,4.5,1114.0,4.0,1,127.0,0.0,0.0,0.0
911.0,8.5,606.0,5.0,1,1061.0,0.0,0.0,0.0
753.0,4.0,1712.0,4.0,1,2301.0,0.0,0.0,0.0
